            it,	        volume,	           obj,	     step-size,	    num-reeval,	  succ-objdiff,	     stnrty-L2
             0,	8.99766926e-01,	1.55815122e-02,	1.00000000e+00,	             0,	           inf,	7.51901315e-02
             1,	8.18101927e-01,	1.07327984e-02,	1.00000000e+00,	             0,	4.84871385e-03,	4.36649330e-02
             2,	8.62797965e-01,	7.11689223e-03,	1.00000000e+00,	             0,	3.61590612e-03,	2.46428072e-02
             3,	8.79396856e-01,	5.66191485e-03,	1.00000000e+00,	             0,	1.45497738e-03,	1.44872224e-02
             4,	8.86072444e-01,	4.89601208e-03,	1.00000000e+00,	             0,	7.65902773e-04,	9.95442329e-03
             5,	8.88991340e-01,	4.41044407e-03,	1.00000000e+00,	             0,	4.85568004e-04,	7.84397982e-03
             6,	8.90789202e-01,	4.05078307e-03,	1.00000000e+00,	             0,	3.59661004e-04,	6.63647603e-03
             7,	8.92063437e-01,	3.76718673e-03,	1.00000000e+00,	             0,	2.83596342e-04,	5.71763340e-03
             8,	8.93025360e-01,	3.54188596e-03,	1.00000000e+00,	             0,	2.25300763e-04,	5.05703447e-03
             9,	8.93727377e-01,	3.35743667e-03,	1.00000000e+00,	             0,	1.84449297e-04,	4.57465856e-03
            10,	8.94001762e-01,	3.19747690e-03,	1.00000000e+00,	             0,	1.59959768e-04,	4.37721668e-03
            11,	8.93637914e-01,	3.04440408e-03,	1.00000000e+00,	             0,	1.53072817e-04,	4.58576739e-03
            12,	8.92549433e-01,	2.87845794e-03,	1.00000000e+00,	             0,	1.65946142e-04,	5.26063051e-03
            13,	8.92070941e-01,	2.70666255e-03,	1.00000000e+00,	             0,	1.71795389e-04,	5.46404941e-03
            14,	8.90779960e-01,	2.53343072e-03,	1.00000000e+00,	             0,	1.73231828e-04,	4.77120379e-03
            15,	8.88849864e-01,	2.35306479e-03,	1.00000000e+00,	             0,	1.80365930e-04,	4.05950469e-03
            16,	8.88183042e-01,	2.18061463e-03,	1.00000000e+00,	             0,	1.72450160e-04,	3.44270486e-03
            17,	8.87418221e-01,	2.01951405e-03,	1.00000000e+00,	             0,	1.61100584e-04,	2.90400636e-03
            18,	8.87150722e-01,	1.87445442e-03,	1.00000000e+00,	             0,	1.45059635e-04,	2.36320619e-03
            19,	8.87759314e-01,	1.74985632e-03,	1.00000000e+00,	             0,	1.24598098e-04,	1.95060113e-03
            20,	8.89394451e-01,	1.64977429e-03,	1.00000000e+00,	             0,	1.00082024e-04,	1.63808409e-03
            21,	8.91087395e-01,	1.57351158e-03,	1.00000000e+00,	             0,	7.62627093e-05,	1.36826686e-03
            22,	8.92453692e-01,	1.51333782e-03,	1.00000000e+00,	             0,	6.01737630e-05,	1.18744753e-03
            23,	8.93791031e-01,	1.46478182e-03,	1.00000000e+00,	             0,	4.85560017e-05,	1.04859136e-03
            24,	8.94461933e-01,	1.42414341e-03,	1.00000000e+00,	             0,	4.06384076e-05,	9.54389061e-04
            25,	8.95606739e-01,	1.39376106e-03,	1.00000000e+00,	             0,	3.03823553e-05,	8.68218654e-04
            26,	8.95697246e-01,	1.36585312e-03,	1.00000000e+00,	             0,	2.79079364e-05,	8.19836540e-04
            27,	8.96259845e-01,	1.34142751e-03,	1.00000000e+00,	             0,	2.44256107e-05,	7.83171074e-04
            28,	8.96903536e-01,	1.32099953e-03,	1.00000000e+00,	             0,	2.04279753e-05,	7.31866456e-04
            29,	8.97330204e-01,	1.30428418e-03,	1.00000000e+00,	             0,	1.67153540e-05,	6.84370152e-04
            30,	8.97702106e-01,	1.28975927e-03,	1.00000000e+00,	             0,	1.45249108e-05,	6.65287853e-04
            31,	8.98144953e-01,	1.27770672e-03,	1.00000000e+00,	             0,	1.20525476e-05,	6.43128007e-04
            32,	8.98649037e-01,	1.26869464e-03,	1.00000000e+00,	             0,	9.01207916e-06,	6.12277807e-04
            33,	8.98910338e-01,	1.26183312e-03,	1.00000000e+00,	             0,	6.86151843e-06,	5.95417946e-04
            34,	8.99078013e-01,	1.25613285e-03,	1.00000000e+00,	             0,	5.70027769e-06,	5.88341376e-04
            35,	8.99217239e-01,	1.25121234e-03,	1.00000000e+00,	             0,	4.92050475e-06,	5.86092464e-04
            36,	8.99302839e-01,	1.24679528e-03,	1.00000000e+00,	             0,	4.41705637e-06,	5.85061202e-04
            37,	8.99489088e-01,	1.24317316e-03,	1.00000000e+00,	             0,	3.62212262e-06,	5.66348475e-04
            38,	8.99591196e-01,	1.24048169e-03,	1.00000000e+00,	             0,	2.69147469e-06,	5.34025961e-04
            39,	8.99681028e-01,	1.23837557e-03,	1.00000000e+00,	             0,	2.10611716e-06,	5.05938906e-04
            40,	8.99737308e-01,	1.23669486e-03,	1.00000000e+00,	             0,	1.68070766e-06,	4.89347464e-04
            41,	8.99772360e-01,	1.23526513e-03,	1.00000000e+00,	             0,	1.42972869e-06,	4.78374483e-04
            42,	8.99807987e-01,	1.23404101e-03,	1.00000000e+00,	             0,	1.22412062e-06,	4.58242656e-04
            43,	8.99840592e-01,	1.23302480e-03,	1.00000000e+00,	             0,	1.01621554e-06,	4.35790700e-04
            44,	8.99856470e-01,	1.23214774e-03,	1.00000000e+00,	             0,	8.77059807e-07,	4.23716761e-04
            45,	8.99869886e-01,	1.23133806e-03,	1.00000000e+00,	             0,	8.09674393e-07,	4.13009285e-04
            46,	8.99881458e-01,	1.23059437e-03,	1.00000000e+00,	             0,	7.43695847e-07,	4.03416727e-04
            47,	8.99881321e-01,	1.22987899e-03,	1.00000000e+00,	             0,	7.15380805e-07,	4.03062555e-04
            48,	8.99882213e-01,	1.22915428e-03,	1.00000000e+00,	             0,	7.24705487e-07,	4.02013671e-04
            49,	8.99880037e-01,	1.22841102e-03,	1.00000000e+00,	             0,	7.43263360e-07,	4.03357243e-04
            50,	8.99874731e-01,	1.22762527e-03,	1.00000000e+00,	             0,	7.85746122e-07,	4.07260630e-04
            51,	8.99866886e-01,	1.22678291e-03,	1.00000000e+00,	             0,	8.42364557e-07,	4.13085657e-04
            52,	8.99861869e-01,	1.22590832e-03,	1.00000000e+00,	             0,	8.74585956e-07,	4.16943687e-04
            53,	8.99887742e-01,	1.22509113e-03,	1.00000000e+00,	             0,	8.17191805e-07,	3.94556025e-04
            54,	8.99895026e-01,	1.22442628e-03,	1.00000000e+00,	             0,	6.64845809e-07,	3.87956120e-04
            55,	8.99896445e-01,	1.22376016e-03,	1.00000000e+00,	             0,	6.66127175e-07,	3.85972122e-04
            56,	8.99894560e-01,	1.22311012e-03,	1.00000000e+00,	             0,	6.50034507e-07,	3.87504824e-04
            57,	8.99887880e-01,	1.22240557e-03,	1.00000000e+00,	             0,	7.04547388e-07,	3.92249706e-04
            58,	8.99877213e-01,	1.22163650e-03,	1.00000000e+00,	             0,	7.69073076e-07,	4.00504748e-04
            59,	8.99850047e-01,	1.22070498e-03,	1.00000000e+00,	             0,	9.31519235e-07,	4.19550357e-04
            60,	8.99789978e-01,	1.21943006e-03,	1.00000000e+00,	             0,	1.27491983e-06,	4.42945390e-04
            61,	8.99671942e-01,	1.21754939e-03,	1.00000000e+00,	             0,	1.88067512e-06,	4.59274620e-04
            62,	8.99694875e-01,	1.21577441e-03,	1.00000000e+00,	             0,	1.77497214e-06,	4.54783499e-04
            63,	8.99815159e-01,	1.21459770e-03,	1.00000000e+00,	             0,	1.17671354e-06,	4.37782443e-04
            64,	8.99921560e-01,	1.21396760e-03,	1.00000000e+00,	             0,	6.30104671e-07,	3.68199637e-04
            65,	8.99944669e-01,	1.21359466e-03,	1.00000000e+00,	             0,	3.72939895e-07,	3.48207772e-04
            66,	8.99956753e-01,	1.21331341e-03,	1.00000000e+00,	             0,	2.81243873e-07,	3.37789607e-04
            67,	8.99964003e-01,	1.21307862e-03,	1.00000000e+00,	             0,	2.34795560e-07,	3.31583426e-04
            68,	8.99967204e-01,	1.21287555e-03,	1.00000000e+00,	             0,	2.03065079e-07,	3.28909328e-04
            69,	8.99971443e-01,	1.21269104e-03,	1.00000000e+00,	             0,	1.84516017e-07,	3.25203092e-04
            70,	8.99974708e-01,	1.21252887e-03,	1.00000000e+00,	             0,	1.62166657e-07,	3.22491238e-04
            71,	8.99977267e-01,	1.21238553e-03,	1.00000000e+00,	             0,	1.43338284e-07,	3.20272320e-04
            72,	8.99979224e-01,	1.21225652e-03,	1.00000000e+00,	             0,	1.29015132e-07,	3.18657091e-04
            73,	8.99980810e-01,	1.21213700e-03,	1.00000000e+00,	             0,	1.19514014e-07,	3.17258376e-04
            74,	8.99982444e-01,	1.21202686e-03,	1.00000000e+00,	             0,	1.10143067e-07,	3.15892204e-04
            75,	8.99983267e-01,	1.21192516e-03,	1.00000000e+00,	             0,	1.01700472e-07,	3.15177938e-04
            76,	8.99983750e-01,	1.21182756e-03,	1.00000000e+00,	             0,	9.76023180e-08,	3.14641182e-04
