            it,	        volume,	           obj,	     step-size,	    num-reeval,	  succ-objdiff,	     stnrty-L2
             0,	8.99940866e-01,	1.55724795e-02,	1.00000000e+00,	             0,	           inf,	7.51337531e-02
             1,	8.94349501e-01,	1.50053311e-02,	1.00000000e+00,	             0,	5.67148412e-04,	6.91858372e-02
             2,	8.92739863e-01,	1.41596633e-02,	1.00000000e+00,	             0,	8.45667828e-04,	6.20393661e-02
             3,	8.91865680e-01,	1.32835697e-02,	1.00000000e+00,	             0,	8.76093631e-04,	5.51898811e-02
             4,	8.91353700e-01,	1.24261347e-02,	1.00000000e+00,	             0,	8.57435005e-04,	4.89099174e-02
             5,	8.91028817e-01,	1.16075732e-02,	1.00000000e+00,	             0,	8.18561450e-04,	4.32821330e-02
             6,	8.90819623e-01,	1.08362802e-02,	1.00000000e+00,	             0,	7.71292974e-04,	3.82688077e-02
             7,	8.90702119e-01,	1.01158176e-02,	1.00000000e+00,	             0,	7.20462630e-04,	3.38112673e-02
             8,	8.90675181e-01,	9.44772295e-03,	1.00000000e+00,	             0,	6.68094658e-04,	2.98520450e-02
             9,	8.90745301e-01,	8.83260468e-03,	1.00000000e+00,	             0,	6.15118266e-04,	2.63428805e-02
            10,	8.90919259e-01,	8.27041289e-03,	1.00000000e+00,	             0,	5.62191790e-04,	2.32381859e-02
            11,	8.91190620e-01,	7.76018032e-03,	1.00000000e+00,	             0,	5.10232565e-04,	2.05012433e-02
            12,	8.91536087e-01,	7.29965338e-03,	1.00000000e+00,	             0,	4.60526941e-04,	1.80935976e-02
            13,	8.91926706e-01,	6.88535098e-03,	1.00000000e+00,	             0,	4.14302402e-04,	1.59676315e-02
            14,	8.92325145e-01,	6.51282789e-03,	1.00000000e+00,	             0,	3.72523095e-04,	1.40785421e-02
            15,	8.92696687e-01,	6.17697919e-03,	1.00000000e+00,	             0,	3.35848696e-04,	1.24125549e-02
            16,	8.93021167e-01,	5.87253294e-03,	1.00000000e+00,	             0,	3.04446251e-04,	1.09908640e-02
            17,	8.93280801e-01,	5.59652723e-03,	1.00000000e+00,	             0,	2.76005710e-04,	9.87718722e-03
            18,	8.93443401e-01,	5.34484829e-03,	1.00000000e+00,	             0,	2.51678941e-04,	8.92866033e-03
            19,	8.93481543e-01,	5.11081823e-03,	1.00000000e+00,	             0,	2.34030057e-04,	8.19040818e-03
            20,	8.93475672e-01,	4.89079544e-03,	1.00000000e+00,	             0,	2.20022790e-04,	7.53120901e-03
            21,	8.93927010e-01,	4.68706563e-03,	1.00000000e+00,	             0,	2.03729811e-04,	6.78903420e-03
            22,	8.94292220e-01,	4.50466189e-03,	1.00000000e+00,	             0,	1.82403737e-04,	6.10705025e-03
            23,	8.94665243e-01,	4.34203376e-03,	1.00000000e+00,	             0,	1.62628131e-04,	5.53301486e-03
            24,	8.94941852e-01,	4.19577247e-03,	1.00000000e+00,	             0,	1.46261291e-04,	5.07062911e-03
            25,	8.95143504e-01,	4.06218119e-03,	1.00000000e+00,	             0,	1.33591285e-04,	4.71319572e-03
            26,	8.95288713e-01,	3.93805436e-03,	1.00000000e+00,	             0,	1.24126828e-04,	4.43977642e-03
            27,	8.95315483e-01,	3.82012860e-03,	1.00000000e+00,	             0,	1.17925755e-04,	4.28855229e-03
            28,	8.95118874e-01,	3.70309781e-03,	1.00000000e+00,	             0,	1.17030790e-04,	4.27817146e-03
            29,	8.95119378e-01,	3.58628507e-03,	1.00000000e+00,	             0,	1.16812743e-04,	4.10179341e-03
            30,	8.95442276e-01,	3.47880995e-03,	1.00000000e+00,	             0,	1.07475117e-04,	3.80510864e-03
            31,	8.95668904e-01,	3.38197714e-03,	1.00000000e+00,	             0,	9.68328157e-05,	3.59626545e-03
            32,	8.95748676e-01,	3.29194831e-03,	1.00000000e+00,	             0,	9.00288266e-05,	3.48349264e-03
            33,	8.95673581e-01,	3.20536442e-03,	1.00000000e+00,	             0,	8.65838891e-05,	3.47122416e-03
            34,	8.95433969e-01,	3.11922698e-03,	1.00000000e+00,	             0,	8.61374460e-05,	3.57011211e-03
            35,	8.94955716e-01,	3.02913436e-03,	1.00000000e+00,	             0,	9.00926166e-05,	3.82512512e-03
            36,	8.94281216e-01,	2.93061046e-03,	1.00000000e+00,	             0,	9.85238953e-05,	4.21847822e-03
            37,	8.93325716e-01,	2.81845577e-03,	1.00000000e+00,	             0,	1.12154692e-04,	4.80394933e-03
            38,	8.92442830e-01,	2.69288661e-03,	1.00000000e+00,	             0,	1.25569165e-04,	5.35771978e-03
            39,	8.91399648e-01,	2.56056401e-03,	1.00000000e+00,	             0,	1.32322594e-04,	4.87599199e-03
            40,	8.89911697e-01,	2.42023350e-03,	1.00000000e+00,	             0,	1.40330512e-04,	4.33963837e-03
            41,	8.89196980e-01,	2.27739466e-03,	1.00000000e+00,	             0,	1.42838846e-04,	3.78848125e-03
            42,	8.89287222e-01,	2.14399910e-03,	1.00000000e+00,	             0,	1.33395557e-04,	3.31540396e-03
            43,	8.89750191e-01,	2.02273318e-03,	1.00000000e+00,	             0,	1.21265914e-04,	2.90627164e-03
            44,	8.90500378e-01,	1.91912900e-03,	1.00000000e+00,	             0,	1.03604181e-04,	2.55533379e-03
            45,	8.91358932e-01,	1.83224400e-03,	1.00000000e+00,	             0,	8.68850014e-05,	2.25060863e-03
            46,	8.92375610e-01,	1.76048392e-03,	1.00000000e+00,	             0,	7.17600862e-05,	1.99568705e-03
            47,	8.93229018e-01,	1.70108548e-03,	1.00000000e+00,	             0,	5.93984389e-05,	1.80339162e-03
            48,	8.93989315e-01,	1.65072619e-03,	1.00000000e+00,	             0,	5.03592890e-05,	1.65945838e-03
            49,	8.94482261e-01,	1.60682694e-03,	1.00000000e+00,	             0,	4.38992511e-05,	1.53990280e-03
            50,	8.94935332e-01,	1.56783407e-03,	1.00000000e+00,	             0,	3.89928679e-05,	1.43368683e-03
            51,	8.95388029e-01,	1.53341286e-03,	1.00000000e+00,	             0,	3.44212061e-05,	1.33392588e-03
            52,	8.95814223e-01,	1.50331685e-03,	1.00000000e+00,	             0,	3.00960168e-05,	1.23021824e-03
            53,	8.96210769e-01,	1.47773488e-03,	1.00000000e+00,	             0,	2.55819653e-05,	1.10108350e-03
            54,	8.96546516e-01,	1.45558611e-03,	1.00000000e+00,	             0,	2.21487697e-05,	1.04149193e-03
            55,	8.96901777e-01,	1.43570670e-03,	1.00000000e+00,	             0,	1.98794073e-05,	9.93238246e-04
            56,	8.97297707e-01,	1.41819451e-03,	1.00000000e+00,	             0,	1.75121913e-05,	9.58327215e-04
            57,	8.97595464e-01,	1.40254879e-03,	1.00000000e+00,	             0,	1.56457223e-05,	9.34582491e-04
            58,	8.97793206e-01,	1.38819597e-03,	1.00000000e+00,	             0,	1.43528250e-05,	9.12437831e-04
            59,	8.97986657e-01,	1.37534419e-03,	1.00000000e+00,	             0,	1.28517757e-05,	8.67997514e-04
            60,	8.98150344e-01,	1.36394817e-03,	1.00000000e+00,	             0,	1.13960215e-05,	8.39063732e-04
            61,	8.98262989e-01,	1.35331107e-03,	1.00000000e+00,	             0,	1.06370962e-05,	8.23823839e-04
            62,	8.98389603e-01,	1.34337855e-03,	1.00000000e+00,	             0,	9.93251788e-06,	7.70558746e-04
            63,	8.98516378e-01,	1.33463699e-03,	1.00000000e+00,	             0,	8.74156851e-06,	7.57265710e-04
