,Program_AOT,KernelName,Time_AOT,Time_JIT,Speedup
0,BK2VectorMassOrder=3,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",3.6e-05,3.2e-05,1.125
1,BK2VectorMassOrder=3,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",3.6e-05,3.6e-05,1.0
2,BK2VectorMassOrder=3,nan,0.000177,0.000175,1.0114285714285713
3,BK2VectorMassOrder=3,"mfem::HipKernel1D<mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",9.4e-05,1.7e-05,5.529411764705882
4,BK2VectorMassOrder=3,"mfem::HipKernel1D<mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",9.4e-05,9.7e-05,0.9690721649484536
5,BK2VectorMassOrder=3,"mfem::HipKernel3D<mfem::internal::quadrature_interpolator::Values3D<(mfem::QVectorLayout)0,3,2,5>(int,const*,const*,double*,int,int,int)::lambda(int)>(int,mfem::internal::quadrature_interpolator::Values3D<(mfem::QVectorLayout)0,3,2,5>(int,const*,const*,double*,int,int,int)::lambda(int))",0.00036899999999999997,0.000155,2.3806451612903223
6,BK2VectorMassOrder=3,"mfem::HipKernel3D<mfem::internal::quadrature_interpolator::Derivatives3D<(mfem::QVectorLayout)0,false,3,2,5>(int,const*,const*,const*,const*,double*,int,int,int,int)::lambda(int)>(int,mfem::internal::quadrature_interpolator::Derivatives3D<(mfem::QVectorLayout)0,false,3,2,5>(int,const*,const*,const*,const*,double*,int,int,int,int)::lambda(int))",0.0006749999999999999,0.00033999999999999997,1.9852941176470589
7,BK2VectorMassOrder=3,"mfem::HipKernel1D<mfem::VectorMassIntegrator::AssemblePA(mfem::FiniteElementSpaceconst&)::lambda(int)>(int,mfem::VectorMassIntegrator::AssemblePA(mfem::FiniteElementSpaceconst&)::lambda(int))",0.004595999999999999,0.004595,1.0002176278563655
8,BK2VectorMassOrder=3,"mfem::HipKernel1D<mfem::PAVectorMassApply3D<0,0>(int,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Vectorconst&,mfem::Vectorconst&,mfem::Vector&,int,int)::lambda(int)>(int,mfem::PAVectorMassApply3D<0,0>(int,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Vectorconst&,mfem::Vectorconst&,mfem::Vector&,int,int)::lambda(int))",0.009427,0.0038729999999999997,2.434030467337981
9,BK2VectorMassOrder=3,"mfem::HipKernel1D<mfem::ElementRestriction::TAddMultTranspose<false>(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::TAddMultTranspose<false>(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",0.000545,0.000544,1.0018382352941178
