,Program_AOT,KernelName,Time_AOT,Time_JIT,Speedup
0,BK1MassOrder=7,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",8.999999999999999e-05,7.9e-05,1.1392405063291138
1,BK1MassOrder=7,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",8.999999999999999e-05,2e-06,45.0
2,BK1MassOrder=7,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",8.999999999999999e-05,9.499999999999999e-05,0.9473684210526315
3,BK1MassOrder=7,nan,0.001102,0.001106,0.996383363471971
4,BK1MassOrder=7,"mfem::HipKernel1D<mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",0.00022899999999999998,1.7e-05,13.470588235294116
5,BK1MassOrder=7,"mfem::HipKernel1D<mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",0.00022899999999999998,0.00023899999999999998,0.9581589958158996
6,BK1MassOrder=7,"mfem::HipKernel3D<mfem::internal::quadrature_interpolator::Det3D<0,0,false>(int,const*,const*,const*,double*,int,int,mfem::Vector*)::lambda(int)>(int,mfem::internal::quadrature_interpolator::Det3D<0,0,false>(int,const*,const*,const*,double*,int,int,mfem::Vector*)::lambda(int))",0.005510999999999999,0.005307,1.0384397964951948
7,BK1MassOrder=7,"mfem::HipKernel1D<mfem::forall<mfem::MassIntegrator::AssemblePA(mfem::FiniteElementSpaceconst&)::lambda(int,int)>(int,int,mfem::MassIntegrator::AssemblePA(mfem::FiniteElementSpaceconst&)::lambda(int,int)&&)::lambda(int)>(int,mfem::MassIntegrator::AssemblePA(mfem::FiniteElementSpaceconst&)::lambda(int,int))",0.00029099999999999997,0.000287,1.013937282229965
8,BK1MassOrder=7,"mfem::HipKernel2D<mfem::internal::SmemPAMassApply3D<8,9>(int,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Vectorconst&,mfem::Vectorconst&,mfem::Vector&,int,int)::lambda(int)>(int,mfem::internal::SmemPAMassApply3D<8,9>(int,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Vectorconst&,mfem::Vectorconst&,mfem::Vector&,int,int)::lambda(int))",0.014454,0.000985,14.674111675126904
9,BK1MassOrder=7,"mfem::HipKernel1D<mfem::ElementRestriction::TAddMultTranspose<false>(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::TAddMultTranspose<false>(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",0.0005459999999999999,0.000544,1.0036764705882353
