,Program_AOT,KernelName,Time_AOT,Time_JIT,Speedup
0,BP1MassOrder=6,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",6.2e-05,4.4999999999999996e-05,1.377777777777778
1,BP1MassOrder=6,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",6.2e-05,6.4e-05,0.9687500000000001
2,BP1MassOrder=6,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",6.2e-05,3e-06,20.666666666666668
3,BP1MassOrder=6,nan,0.000117,0.000107,1.0934579439252337
4,BP1MassOrder=6,"mfem::HipKernel1D<mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",0.000166,1.4e-05,11.857142857142858
5,BP1MassOrder=6,"mfem::HipKernel1D<mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",0.000166,0.000167,0.9940119760479043
6,BP1MassOrder=6,"mfem::HipKernel3D<mfem::internal::quadrature_interpolator::Det3D<0,0,false>(int,const*,const*,const*,double*,int,int,mfem::Vector*)::lambda(int)>(int,mfem::internal::quadrature_interpolator::Det3D<0,0,false>(int,const*,const*,const*,double*,int,int,mfem::Vector*)::lambda(int))",0.003199,0.0028629999999999997,1.117359413202934
7,BP1MassOrder=6,"mfem::HipKernel3D<mfem::internal::quadrature_interpolator::Det3D<0,0,false>(int,const*,const*,const*,double*,int,int,mfem::Vector*)::lambda(int)>(int,mfem::internal::quadrature_interpolator::Det3D<0,0,false>(int,const*,const*,const*,double*,int,int,mfem::Vector*)::lambda(int))",0.003199,0.003279,0.975602317779811
8,BP1MassOrder=6,"mfem::HipKernel2D<mfem::DLFEvalAssemble3D<0,0>(int,int,int,int,int,const*,const*,const*,const*,mfem::Vectorconst&,double*)::lambda(int)>(int,mfem::DLFEvalAssemble3D<0,0>(int,int,int,int,int,const*,const*,const*,const*,mfem::Vectorconst&,double*)::lambda(int))",0.001052,0.0009549999999999999,1.1015706806282723
9,BP1MassOrder=6,"mfem::HipKernel1D<mfem::ElementRestriction::TAddMultTranspose<false>(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::TAddMultTranspose<false>(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",0.000397,0.000395,1.0050632911392405
10,BP1MassOrder=6,"mfem::HipKernel1D<mfem::forall<mfem::MassIntegrator::AssemblePA(mfem::FiniteElementSpaceconst&)::lambda(int,int)>(int,int,mfem::MassIntegrator::AssemblePA(mfem::FiniteElementSpaceconst&)::lambda(int,int)&&)::lambda(int)>(int,mfem::MassIntegrator::AssemblePA(mfem::FiniteElementSpaceconst&)::lambda(int,int))",0.000206,0.000203,1.0147783251231526
11,BP1MassOrder=6,"mfem::HipKernel1D<mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int)>(int,mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int))",9e-06,8e-06,1.125
12,BP1MassOrder=6,"mfem::HipKernel1D<mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int)>(int,mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int))",9e-06,4.2e-05,0.2142857142857143
13,BP1MassOrder=6,"mfem::HipKernel1D<mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int)>(int,mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int))",9e-06,7e-06,1.2857142857142858
14,BP1MassOrder=6,"mfem::HipKernel1D<mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int)>(int,mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int))",4.2e-05,8e-06,5.25
15,BP1MassOrder=6,"mfem::HipKernel1D<mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int)>(int,mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int))",4.2e-05,4.2e-05,1.0
16,BP1MassOrder=6,"mfem::HipKernel1D<mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int)>(int,mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int))",4.2e-05,7e-06,6.0
17,BP1MassOrder=6,"mfem::HipKernel1D<mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int)>(int,mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int))",7e-06,8e-06,0.875
18,BP1MassOrder=6,"mfem::HipKernel1D<mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int)>(int,mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int))",7e-06,4.2e-05,0.16666666666666669
19,BP1MassOrder=6,"mfem::HipKernel1D<mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int)>(int,mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int))",7e-06,7e-06,1.0
