,Program_AOT,KernelName,Time_AOT,Time_JIT,Speedup
0,BK3DiffusionOrder=2,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",6e-06,6e-06,1.0
1,BK3DiffusionOrder=2,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",6e-06,2e-06,3.0
2,BK3DiffusionOrder=2,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",6e-06,6e-06,1.0
3,BK3DiffusionOrder=2,nan,6.7e-05,6.7e-05,1.0
4,BK3DiffusionOrder=2,"mfem::HipKernel1D<mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",1.4999999999999999e-05,1.6e-05,0.9375
5,BK3DiffusionOrder=2,"mfem::HipKernel1D<mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",1.4999999999999999e-05,1.4999999999999999e-05,1.0
6,BK3DiffusionOrder=2,"mfem::HipKernel3D<mfem::internal::quadrature_interpolator::Derivatives3D<(mfem::QVectorLayout)0,false,3,2,4>(int,const*,const*,const*,const*,double*,int,int,int,int)::lambda(int)>(int,mfem::internal::quadrature_interpolator::Derivatives3D<(mfem::QVectorLayout)0,false,3,2,4>(int,const*,const*,const*,const*,double*,int,int,int,int)::lambda(int))",0.000347,0.000158,2.1962025316455698
7,BK3DiffusionOrder=2,"mfem::HipKernel3D<mfem::internal::PADiffusionSetup3D(int,int,int,mfem::Array<double>const&,mfem::Vectorconst&,mfem::Vectorconst&,mfem::Vector&)::lambda(int)>(int,mfem::internal::PADiffusionSetup3D(int,int,int,mfem::Array<double>const&,mfem::Vectorconst&,mfem::Vectorconst&,mfem::Vector&)::lambda(int))",0.000196,0.000196,1.0
8,BK3DiffusionOrder=2,"mfem::HipKernel3D<mfem::internal::SmemPADiffusionApply3D<3,4>(int,bool,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Vectorconst&,mfem::Vectorconst&,mfem::Vector&,int,int)::lambda(int)>(int,mfem::internal::SmemPADiffusionApply3D<3,4>(int,bool,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Array<double>const&,mfem::Vectorconst&,mfem::Vectorconst&,mfem::Vector&,int,int)::lambda(int))",0.000153,0.000124,1.2338709677419355
9,BK3DiffusionOrder=2,"mfem::HipKernel1D<mfem::ElementRestriction::TAddMultTranspose<false>(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::TAddMultTranspose<false>(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",3.6e-05,3.6e-05,1.0
