,Program_AOT,KernelName,Time_AOT,Time_JIT,Speedup
0,BP2VectorMassOrder=5,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",0.00011499999999999999,7.9e-05,1.4556962025316456
1,BP2VectorMassOrder=5,"mfem::HipKernel1D<mfem::Vector::operator=(double)::lambda(int)>(int,mfem::Vector::operator=(double)::lambda(int))",0.00011499999999999999,0.00011999999999999999,0.9583333333333334
2,BP2VectorMassOrder=5,nan,0.000173,0.00017099999999999998,1.0116959064327486
3,BP2VectorMassOrder=5,"mfem::HipKernel1D<mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",0.00031999999999999997,1.4999999999999999e-05,21.333333333333332
4,BP2VectorMassOrder=5,"mfem::HipKernel1D<mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::Mult(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",0.00031999999999999997,0.000337,0.9495548961424332
5,BP2VectorMassOrder=5,"mfem::HipKernel3D<mfem::internal::quadrature_interpolator::Det3D<0,0,true>(int,const*,const*,const*,double*,int,int,mfem::Vector*)::lambda(int)>(int,mfem::internal::quadrature_interpolator::Det3D<0,0,true>(int,const*,const*,const*,double*,int,int,mfem::Vector*)::lambda(int))",0.000799,0.000687,1.1630276564774382
6,BP2VectorMassOrder=5,"mfem::HipKernel2D<mfem::DLFEvalAssemble3D<0,0>(int,int,int,int,int,const*,const*,const*,const*,mfem::Vectorconst&,double*)::lambda(int)>(int,mfem::DLFEvalAssemble3D<0,0>(int,int,int,int,int,const*,const*,const*,const*,mfem::Vectorconst&,double*)::lambda(int))",0.002293,0.002033,1.1278898180029513
7,BP2VectorMassOrder=5,"mfem::HipKernel1D<mfem::ElementRestriction::TAddMultTranspose<false>(mfem::Vectorconst&,mfem::Vector&)const::lambda(int)>(int,mfem::ElementRestriction::TAddMultTranspose<false>(mfem::Vectorconst&,mfem::Vector&)const::lambda(int))",0.001455,0.0014529999999999999,1.0013764624913972
8,BP2VectorMassOrder=5,"mfem::HipKernel3D<mfem::internal::quadrature_interpolator::Values3D<(mfem::QVectorLayout)0,0,0,0>(int,const*,const*,double*,int,int,int)::lambda(int)>(int,mfem::internal::quadrature_interpolator::Values3D<(mfem::QVectorLayout)0,0,0,0>(int,const*,const*,double*,int,int,int)::lambda(int))",0.001272,0.000815,1.5607361963190183
9,BP2VectorMassOrder=5,"mfem::HipKernel3D<mfem::internal::quadrature_interpolator::Derivatives3D<(mfem::QVectorLayout)0,false,0,0,0>(int,const*,const*,const*,const*,double*,int,int,int,int)::lambda(int)>(int,mfem::internal::quadrature_interpolator::Derivatives3D<(mfem::QVectorLayout)0,false,0,0,0>(int,const*,const*,const*,const*,double*,int,int,int,int)::lambda(int))",0.0020399999999999997,0.001437,1.4196242171189979
10,BP2VectorMassOrder=5,"mfem::HipKernel1D<mfem::VectorMassIntegrator::AssemblePA(mfem::FiniteElementSpaceconst&)::lambda(int)>(int,mfem::VectorMassIntegrator::AssemblePA(mfem::FiniteElementSpaceconst&)::lambda(int))",0.012839999999999999,0.012931999999999999,0.9928858645221157
11,BP2VectorMassOrder=5,"mfem::HipKernel1D<mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int)>(int,mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int))",1.4e-05,1.4e-05,1.0
12,BP2VectorMassOrder=5,"mfem::HipKernel1D<mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int)>(int,mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int))",1.4e-05,7.099999999999999e-05,0.1971830985915493
13,BP2VectorMassOrder=5,"mfem::HipKernel1D<mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int)>(int,mfem::Vector::SetSubVectorComplement(mfem::Array<int>const&,double)::lambda(int))",1.4e-05,1.7e-05,0.8235294117647058
